,id,superficie,cubierta,precio,piso,expensas,descripcion,ambientes,pileta,seguridad,parrilla,balcon,cochera,geometry,dist_comisarias,dist_subte,dist_trenes,dist_metrobus,antiguedad
8927,58505,112.0,112.0,4426.785714285715,12.0,,"Corredor Responsable: Laura Avellaneda - CUCICBA 4054Contacto: Arqta. Marisa Yussem - MLS ID # 420571014-28En la zona mas buscada y estratégica  de Palermo, frente al Boulevard , cerca de Alto Palermo con numerosos medios de transportes cercanos  Se trata de un departamento cuya remodelacion se realizo hace 8 años-  tanto la calidad de los materiales utilizados como el  gusto refinado y sobrio  hacen de el un exquisito y único lugar para vivir.  Living comedor  con salida a un amplio balcón al frente con espacio para una mesa y sillas de jardín - Orientacion Oeste -lleno de sol , muy ventilado Doble circulación Master suite con baño doble bacha y doble ducha  ; amplio vestidor enchapado en madera natural con herrajes de primera calidad 2° dormitorio al frente y posibilidad de 3° dormitorio - baño completo   Cocina con mueble marca Reno cajoneras táctil de gran funcionalidad- lavadero con cerramiento  eléctrico ,  al cerrarse no se distingue la función de lo que esta por detrás Los pisos  de madera natural hidrolaquedo - Cerramientos : doble cortina automatizada tipo Roller (Black out y cortina de genero)- Cerraduras digitales y eléctricas tanto en Puerta Ppal como la de Servicio Tanto los split como los 93 Leds que estan embutidos son parte de este increible departamento para vivir y disfrutar  Expensas aprox. $7300 Seguridad en edificio Electronica Prosegur cochera fija - baulera amplia Amenities ",3,0,1,0,1,1,POINT (-58.414242 -34.590259),320.1383870004899,351.3795398471975,1723.0954765716892,1291.4437520721276,usado
8931,58536,32.0,32.0,6843.75,,,"Venta - Departamento - Argentina, Buenos Aires, Capital Federal, Palermo Soho - Con CocheraStudio a estrenar con cochera fija apaisado divisible con  increíble vista a botánico y rió en Edificio Vista BA Imponente torre de 35 pisos sobre un terreno de 4000 m2, con 23 mts de frente sobre Av Santa Fé y Scalabrini Ortiz Cuenta con más de 2000 m2 de sofisticados Amenities y 2500 m2 de parquización  Parrilla sum.Descripción del edificio:. Sky Terrace / Mirador piso 35. Microcine. Fitness Center. SPA (sauna / jacuzzi / sala relax). Piscina climatizada de 25 mts. Solarium / Deck. Juegos para niños. Salón de Fiestas (SUM). Jaulas de Golf. Lavadero de autos. Business Center. Wi- Fi. Parrillas. Seguridad 24hs. Control de Acceso. Bicicletero. Laundry. Cocheras individuales cubiertas. Bauleras. Hall Doble Altura. Grupo electrógeno. Ascensores de última generación, alta velocidad, frecuencia variable y puertas automáticas con cabinas de acero inoxidable. Carpintería metálica exterior de aluminio anodizado de alta calidad. - CUCICBA Mat. 0227",1,1,1,1,0,1,POINT (-58.416372 -34.584994),306.4803208420456,42.233119310642316,1176.7546740378239,720.0329750970677,estrenar
8945,58700,38.0,35.0,3053.4284210526316,,,"Conservando la fachada clásica de la casa ubicada en Thames 2450, este proyecto es una combinación entre dos arquitecturas: clásica y contemporánea. Junto con el arquitecto Daniel Becker, diseñamos un edificio de 8 pisos con unidades de 1,2 y 4 ambientes, donde los 3 primeros niveles se mantiene la imagen de la casa antigua y luego, aparece un volumen vidriado con un diseño totalmente moderno. Todas las unidades tienen excelente iluminación dado que se hizo un trabajo muy fuerte con las medianeras de manera que todos los departamentos tengan vistas abiertas.Las terminaciones serán contemporáneas y el contraste con el sector a conservar estimamos que dará un contraste altamente atractivo. La obra comenzará en Abril de 2017 y finalizará en Abril de 2019.Otro aspecto positivo de este proyecto es sin dudas su ubicación, ya que se encuentra a metros de Plaza Italia y Pacífico, donde se concentra la mayor variedad de transporte público: metrobus, subte, tren. Asimismo, el proyecto se encuentra a pocos pasos del Botánico, La Rural, El rosedal, entre otros puntos de interés cultural. FINANCIACIÓN:-ANTICIPO 40%-30 CUOTAS -POSESIÓN 20%",1,0,0,0,0,0,POINT (-58.4224832 -34.58178729999999),230.11526284888612,125.25846414227966,519.2886921203003,125.97753948760705,usado
8946,58701,46.0,44.0,2576.065869565217,,,"Conservando la fachada clásica de la casa ubicada en Thames 2450, este proyecto es una combinación entre dos arquitecturas: clásica y contemporánea. Junto con el arquitecto Daniel Becker, diseñamos un edificio de 8 pisos con unidades de 1,2 y 4 ambientes, donde los 3 primeros niveles se mantiene la imagen de la casa antigua y luego, aparece un volumen vidriado con un diseño totalmente moderno. Todas las unidades tienen excelente iluminación dado que se hizo un trabajo muy fuerte con las medianeras de manera que todos los departamentos tengan vistas abiertas.Las terminaciones serán contemporáneas y el contraste con el sector a conservar estimamos que dará un contraste altamente atractivo. La obra comenzará en Abril de 2017 y finalizará en Abril de 2019.Otro aspecto positivo de este proyecto es sin dudas su ubicación, ya que se encuentra a metros de Plaza Italia y Pacífico, donde se concentra la mayor variedad de transporte público: metrobus, subte, tren. Asimismo, el proyecto se encuentra a pocos pasos del Botánico, La Rural, El rosedal, entre otros puntos de interés cultural. FINANCIACIÓN:-ANTICIPO 40%-30 CUOTAS -POSESIÓN 20%",1,0,0,0,0,0,POINT (-58.4224832 -34.58178729999999),230.11526284888612,125.25846414227966,519.2886921203003,125.97753948760705,usado
8947,58702,37.0,37.0,3249.973243243243,,,"Conservando la fachada clásica de la casa ubicada en Thames 2450, este proyecto es una combinación entre dos arquitecturas: clásica y contemporánea. Junto con el arquitecto Daniel Becker, diseñamos un edificio de 8 pisos con unidades de 1,2 y 4 ambientes, donde los 3 primeros niveles se mantiene la imagen de la casa antigua y luego, aparece un volumen vidriado con un diseño totalmente moderno. Todas las unidades tienen excelente iluminación dado que se hizo un trabajo muy fuerte con las medianeras de manera que todos los departamentos tengan vistas abiertas.Las terminaciones serán contemporáneas y el contraste con el sector a conservar estimamos que dará un contraste altamente atractivo. La obra comenzará en Abril de 2017 y finalizará en Abril de 2019.Otro aspecto positivo de este proyecto es sin dudas su ubicación, ya que se encuentra a metros de Plaza Italia y Pacífico, donde se concentra la mayor variedad de transporte público: metrobus, subte, tren. Asimismo, el proyecto se encuentra a pocos pasos del Botánico, La Rural, El rosedal, entre otros puntos de interés cultural. FINANCIACIÓN:-ANTICIPO 40%-30 CUOTAS -POSESIÓN 20%",1,0,0,0,0,0,POINT (-58.4224832 -34.58178729999999),230.11526284888612,125.25846414227966,519.2886921203003,125.97753948760705,usado
8948,58703,38.0,35.0,3378.262105263158,,,"Conservando la fachada clásica de la casa ubicada en Thames 2450, este proyecto es una combinación entre dos arquitecturas: clásica y contemporánea. Junto con el arquitecto Daniel Becker, diseñamos un edificio de 8 pisos con unidades de 1,2 y 4 ambientes, donde los 3 primeros niveles se mantiene la imagen de la casa antigua y luego, aparece un volumen vidriado con un diseño totalmente moderno. Todas las unidades tienen excelente iluminación dado que se hizo un trabajo muy fuerte con las medianeras de manera que todos los departamentos tengan vistas abiertas.Las terminaciones serán contemporáneas y el contraste con el sector a conservar estimamos que dará un contraste altamente atractivo. La obra comenzará en Abril de 2017 y finalizará en Abril de 2019.Otro aspecto positivo de este proyecto es sin dudas su ubicación, ya que se encuentra a metros de Plaza Italia y Pacífico, donde se concentra la mayor variedad de transporte público: metrobus, subte, tren. Asimismo, el proyecto se encuentra a pocos pasos del Botánico, La Rural, El rosedal, entre otros puntos de interés cultural. FINANCIACIÓN:-ANTICIPO 40%-30 CUOTAS -POSESIÓN 20%",1,0,0,0,0,0,POINT (-58.4224832 -34.58178729999999),230.11526284888612,125.25846414227966,519.2886921203003,125.97753948760705,usado
8949,58704,35.0,35.0,8068.237714285715,,,"Conservando la fachada clásica de la casa ubicada en Thames 2450, este proyecto es una combinación entre dos arquitecturas: clásica y contemporánea. Junto con el arquitecto Daniel Becker, diseñamos un edificio de 8 pisos con unidades de 1,2 y 4 ambientes, donde los 3 primeros niveles se mantiene la imagen de la casa antigua y luego, aparece un volumen vidriado con un diseño totalmente moderno. Todas las unidades tienen excelente iluminación dado que se hizo un trabajo muy fuerte con las medianeras de manera que todos los departamentos tengan vistas abiertas.Las terminaciones serán contemporáneas y el contraste con el sector a conservar estimamos que dará un contraste altamente atractivo. La obra comenzará en Abril de 2017 y finalizará en Abril de 2019.Otro aspecto positivo de este proyecto es sin dudas su ubicación, ya que se encuentra a metros de Plaza Italia y Pacífico, donde se concentra la mayor variedad de transporte público: metrobus, subte, tren. Asimismo, el proyecto se encuentra a pocos pasos del Botánico, La Rural, El rosedal, entre otros puntos de interés cultural. FINANCIACIÓN:-ANTICIPO 40%-30 CUOTAS -POSESIÓN 20%",1,0,0,0,0,0,POINT (-58.4224832 -34.58178729999999),230.11526284888612,125.25846414227966,519.2886921203003,125.97753948760705,usado
8950,58707,78.0,73.0,5128.205128205128,,,"Astor Palermo es una torre de 26 pisos con vistas a la ciudad, en una ubicación excelente, en el corazón de Palermo, rodeado de parques, plazas, restaurantes y centros comerciales.Con un lobby de doble altura, cuenta una excelente alternativa de amenities con propuestas para chicos, estacionamiento de cortesía y áreas comunes.",3,0,0,0,0,0,POINT (-58.4099070126 -34.5867319535),563.38344715537,209.9327630366449,1540.5568414125162,1315.1468332207698,usado
8987,58820,37.0,33.0,2910.2878378378377,,,"En la calle Cabildo al 200, se emplazara Cabildo Estudios, estas unidades son ideal inversión, así como también ofrece la posibilidad de ser parte de un proyecto distinto.La forma de pago es con un 40% de anticipo y 24 cuotas ajustables por el indicie de la cámara argentina de la construcción. Cabildo Estudios, se encuentra en construcción.Honorarios inmobiliarios 4% mas iva.",1,0,0,0,0,0,POINT (-58.43891429999999 -34.57309960000001),23.49257898134679,425.7981123390213,462.29104518312516,149.07660978180917,usado
9043,59011,77.0,67.0,2727.2727272727275,8.0,,"VENTA DEPARTAMENTO 3 AMBIENTES PALERMODepartamento en duplex al contrafrente con vista abierta, con muy buena ubicación, cerca de las avenidas Santa Fe, Scalabrini Ortiz y Juan B. Justo, con acceso a diversos medios de transporte y a la Línea de subte ""D"".En planta baja se hallan el living-comedor, toilette de recepción y cocina con balcón. En planta superior, dos cómodos dormitorios que dan a un balcón corrido y baño completo compartimentado.Con cochera a 210.000 u$s Sin cochera con un valor  de 185.000 u$sLEPORE PROPIEDADES  4775-999LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",3,0,0,0,1,1,POINT (-58.425732 -34.583652),528.3517594600094,484.778352755184,575.8069990261959,441.57380438492174,usado
9047,59030,48.0,48.0,3604.166666666666,,,"Corredor Responsable: Jose Guendler - C.U.C.I.C.B.A 811Contacto: Marcelo Mignola - MLS ID # 281106-5Edificio de alta categoría en el corazón de las Cañitas, a estrenar sobre la calle Arévalo, a pocas cuadras de la Estación Ministro Carranza del subte D y de la estación de trenes ""Tres de Febrero"" de la línea Mitre. Excelente accesibilidad a importantes arterias como Av. Dorrego, Av. Luis Maria Campos y Av. del Libertador.  El edificio cuenta con ascensores de última generación, solarium con parrilla y deck de madera, vestuarios, sauna e hidromasaje, gran piscina en terraza, lobby de entrada en doble altura, sistema de agua caliente central y cocheras optativas (USD 39.000 cada una).  Departamento de 2 ambientes, segundo piso al contrafrente: 43,25 metros cubiertos y 5,33 metros descubiertos.  Pisos de porcellanato, balcón revestido en simil césped, aberturas de aluminio, anafe y horno eléctrico, muebles bajo mesada, griferías y artefactos, equipos AACC instalados y cortinas roller.  Cocina integrada al living con salida a balcón, 1 dormitorio con doble placard. Expensas: $5.000.",2,1,0,1,1,1,POINT (-58.431867 -34.571572),678.4257800146953,493.38334067485465,517.4999331256755,655.9714183890516,estrenar
9048,59031,76.0,76.0,4078.947368421053,,,"Corredor Responsable: Jose Guendler - C.U.C.I.C.B.A 811Contacto: Marcelo Mignola - MLS ID # 281106-7Edificio de alta categoría en el corazón de las Cañitas, a estrenar sobre la calle Arévalo, a pocas cuadras de la Estación Ministro Carranza del subte D y de la estación de trenes ""Tres de Febrero"" de la línea Mitre. Excelente accesibilidad a importantes arterias como Av. Dorrego, Av. Luis Maria Campos y Av. del Libertador.  El edificio cuenta con ascensores de última generación, solarium con parrilla y deck de madera, vestuarios, sauna e hidromasaje, gran piscina en terraza, lobby de entrada en doble altura, sistema de agua caliente central y cocheras optativas (USD 39.000).  Duplex de 3 ambientes, octavo piso al frente: 62,25 metros cubiertos y 14 metros descubiertos.  Pisos de porcellanato, 2 balcones, aberturas de aluminio, anafe y horno eléctrico, muebles bajo mesada, griferías y artefactos, equipos AACC instalados y cortinas roller.  Cocina integrada al living con salida a balcón, 2 dormitorios con placard, el principal con salida a balcón revestido en simil césped. ",3,1,0,1,1,1,POINT (-58.431511 -34.572515),688.8120095926404,436.5737734230381,453.2938456997823,546.423143536687,estrenar
9051,59036,115.0,115.0,2304.3478260869565,,,"Corredor Responsable: Ricardo Demichelli - CUCICBA 1104Contacto: Sabrina Lanes - MLS ID # 341147-117Propiedad en muy buen estado de conservación. Ubicada en un  segundo piso dentro de la zonas más  solicitadas de la Ciudad. Superficie total 115 m2 y  cubierta aprox. 68,4 m2   Distribución: Living -comedor con hogar a gas. Cocina con horno y anafe a gas y lavadero incorporado. Hall de distribucion hacia 2 dormitorios, el principal con vestidor y el secundario con baulera. En el hall se encuentra un placard que se podria utilizar para guardado de ropa blanca o dar uso para el segundo dormitorio . Baño compartimentado con jacuzzi. Todos los pisos son nuevos de  porcellanato  y la luminosidad del dpto es excdelente. Amplio balcon terraza de 43 mts ; en parte techada para darle uso en verano como galería externa.  Orientacion SE. y Terraza NE. Servicios: Calefacción central por losa radiante y caldera central. Electricidad, Agua corriente, Gas natural . Aire acondicionado frío-calor.  Edificio de 30 pisos (5 unidades por piso). Cantidad de ascensores 3. Amenities: sauna, vestuarios, pileta con solarium, y vigilancia las 24 horas.  Digno de ver, no dejes de consultar!   ",3,1,1,0,1,0,POINT (-58.42943399999999 -34.571753),890.6385321339345,637.6010019715433,473.8271929770814,600.7933179097504,estrenar
9056,59082,48.0,48.0,5625.0,,,"Corredor Responsable: Jorge Salafia - CUCICBA 5666Contacto: Marisa Lenti - MLS ID # 420211062-153Dos ambientes con cochera fija en excelente ubicación en primer subsuelo ,  construcción de altísima calidad en TORRE QUO, proyecto del estudio de Mario Roberto Álvarez Muy luminoso , al frente, pisos de madera de excelente calidad, Calefacción individual en cocina y baño tiene climatizadores. Espacio para colocar split FRIO/CALOR en dormitorio y living comedor.  Cuenta con los siguientes amenities Piscina climatizada de 20 m de largo con espejo de agua en el último piso Piscina climatizada y juegos para chicos en planta baja Jardín de 500 m2 Acceso en doble altura Spa, vestuarios, área de relax, sauna y ducha escocesa Gym equipado con máquinas de última generación Sky sum con parrilla Cocheras de cortesía Microcine Laundry Seguridad las 24 hs. MEDIDAS APROXIMADAS Balcón 3.00 m x 1.10 m Living Comedor 3.00 m x 5.00 m Cocina 2.00 m x 2,80 m Baño 1,85 m x 1,90 Pasillo 1,10 m x 4,40 m Dormitorio 3,00 m x 4,30 m Expensas $ 2.835  Martillero Responsable Jorge O. Salafia  Matricula Nº 5666 CUCICBA  Matricula Nº 5888 CSI  COTI 37270915455425  ",2,1,1,1,1,1,POINT (-58.42355500000001 -34.585171),429.69766741360536,469.9112791296926,788.0889772733575,513.797612738754,usado
